"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDEX_TYPE","COICOP_1999","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"IMF.STA:CPI(5.0.0)","GBR.HICP.CP12.YOY_PCH_PA_PT.A","OBS_VALUE","United Kingdom","Harmonised index of consumer prices (HICP)","Miscellaneous goods and services","Period average, Year-over-year (YOY) percent change","Annual","Units","-0.0167168171180341","0.3176726299949975","1.1083333333334","1.359927470534805","-0.03252561392093024","1.260777615096828","","","","","",""
"IMF.STA:CPI(5.0.0)","GBR.HICP.CP04.POP_PCH_PA_PT.A","OBS_VALUE","United Kingdom","Harmonised index of consumer prices (HICP)","Housing, water, electricity, gas and other fuels","Period average, Period-over-period percent change","Annual","Units","3.018802829049512","0.4772270596115004","0.1749854178819432","1.805024122442155","2.336792221586697","1.724550898203593","","","","","",""
"IMF.STA:CPI(5.0.0)","GBR.HICP.CP06.IX.A","OBS_VALUE","United Kingdom","Harmonised index of consumer prices (HICP)","Health","Index","Annual","Units","98.125","100","102.1083333333334","104.775","107.4166666666667","110.1416666666667","","","","","",""
"IMF.STA:CPI(5.0.0)","GBR.HICP.CP07.POP_PCH_PA_PT.A","OBS_VALUE","United Kingdom","Harmonised index of consumer prices (HICP)","Transport","Period average, Period-over-period percent change","Annual","Units","0.2944544413544905","-2.152992986462222","0.5667611268544892","4.533399635338936","4.416078649012956","2.08048595292328","","","","","",""
"IMF.STA:CPI(5.0.0)","GBR.HICP.CP11.POP_PCH_PA_PT.A","OBS_VALUE","United Kingdom","Harmonised index of consumer prices (HICP)","Restaurants and hotels","Period average, Period-over-period percent change","Annual","Units","2.444328462073747","1.902012397045173","2.399800016665176","3.149157783383612","2.634900599558187","2.659492697924642","","","","","",""
"IMF.STA:CPI(5.0.0)","GBR.HICP.CP12.POP_PCH_PA_PT.A","OBS_VALUE","United Kingdom","Harmonised index of consumer prices (HICP)","Miscellaneous goods and services","Period average, Period-over-period percent change","Annual","Units","-0.0167168171180341","0.3176726299949975","1.1083333333334","1.359927470534805","-0.03252561392093024","1.260777615096828","","","","","",""
"IMF.STA:CPI(5.0.0)","GBR.HICP.CP11.YOY_PCH_PA_PT.A","OBS_VALUE","United Kingdom","Harmonised index of consumer prices (HICP)","Restaurants and hotels","Period average, Year-over-year (YOY) percent change","Annual","Units","2.444328462073747","1.902012397045173","2.399800016665176","3.149157783383612","2.634900599558187","2.659492697924642","","","","","",""
"IMF.STA:CPI(5.0.0)","GBR.HICP.CP07.IX.A","OBS_VALUE","United Kingdom","Harmonised index of consumer prices (HICP)","Transport","Index","Annual","Units","102.1833333333333","99.98333333333332","100.55","105.1083333333333","109.75","112.0333333333333","","","","","",""
"IMF.STA:CPI(5.0.0)","GBR.HICP._T.YOY_PCH_PA_PT.A","OBS_VALUE","United Kingdom","Harmonised index of consumer prices (HICP)","All Items","Period average, Year-over-year (YOY) percent change","Annual","Units","1.471956687251502","0.05002084201758733","0.6416131989000246","2.690842854777347","2.475207611061806","1.77812745869391","","","","","",""
"IMF.STA:CPI(5.0.0)","GBR.HICP.CP07.YOY_PCH_PA_PT.A","OBS_VALUE","United Kingdom","Harmonised index of consumer prices (HICP)","Transport","Period average, Year-over-year (YOY) percent change","Annual","Units","0.2944544413544905","-2.152992986462222","0.5667611268544892","4.533399635338936","4.416078649012956","2.08048595292328","","","","","",""
"IMF.STA:CPI(5.0.0)","GBR.HICP._T.IX.A","OBS_VALUE","United Kingdom","Harmonised index of consumer prices (HICP)","All Items","Index","Annual","Units","99.95833333333332","100.0083333333334","100.65","103.3583333333334","105.9166666666667","107.8","","","","","",""
"IMF.STA:CPI(5.0.0)","CAN.CPI.CP02.POP_PCH_PA_PT.A","OBS_VALUE","Canada","Consumer price index (CPI)","Alcoholic beverages, tobacco and narcotics","Period average, Period-over-period percent change","Annual","Units","","","3.415908654998671","2.979322240782792","4.569460390355913","2.034841165275977","0.1387087517933716","2.354438635190041","3.653415453527438","4.935854152599706","2.985650859018028",""
"IMF.STA:CPI(5.0.0)","CAN.CPI.CP10.YOY_PCH_PA_PT.A","OBS_VALUE","Canada","Consumer price index (CPI)","Education","Period average, Year-over-year (YOY) percent change","Annual","Units","","","2.856176382021057","2.477973895236507","2.763858440338272","1.394285714285714","-1.681642620979892","2.107831219729251","2.155688622754492","2.784290738569784","2.309666381522669",""
"IMF.STA:CPI(5.0.0)","CAN.CPI.CP08.POP_PCH_PA_PT.A","OBS_VALUE","Canada","Consumer price index (CPI)","Communication","Period average, Period-over-period percent change","Annual","Units","","","-0.03905235950184507","-0.7223704646305705","-0.1916027990670309","-2.529004256739868","-5.722109950333945","-7.409526736793459","-2.687855601334102","-6.350806451612902","-9.289558665231447",""
"IMF.STA:CPI(5.0.0)","CAN.CPI.CP03.POP_PCH_PA_PT.A","OBS_VALUE","Canada","Consumer price index (CPI)","Clothing and footwear","Period average, Period-over-period percent change","Annual","Units","","","-0.439982589213938","-0.6999046515690166","0.9266032674957327","1.47378593863252","-1.871095238095238","-0.8592682026120162","1.207374775656681","1.015637594712236","-3.455154803702491",""
"IMF.STA:CPI(5.0.0)","CAN.CPI.CP08.YOY_PCH_PA_PT.A","OBS_VALUE","Canada","Consumer price index (CPI)","Communication","Period average, Year-over-year (YOY) percent change","Annual","Units","","","-0.03905235950184507","-0.7223704646305705","-0.1916027990670309","-2.529004256739868","-5.722109950333945","-7.409526736793459","-2.687855601334102","-6.350806451612902","-9.289558665231447",""
"IMF.STA:CPI(5.0.0)","CAN.CPI.CP03.YOY_PCH_PA_PT.A","OBS_VALUE","Canada","Consumer price index (CPI)","Clothing and footwear","Period average, Year-over-year (YOY) percent change","Annual","Units","","","-0.439982589213938","-0.6999046515690166","0.9266032674957327","1.47378593863252","-1.871095238095238","-0.8592682026120162","1.207374775656681","1.015637594712236","-3.455154803702491",""
"IMF.STA:CPI(5.0.0)","CAN.CPI.CP04.YOY_PCH_PA_PT.A","OBS_VALUE","Canada","Consumer price index (CPI)","Housing, water, electricity, gas and other fuels","Period average, Year-over-year (YOY) percent change","Annual","Units","","","1.425732889639595","1.56459280364302","1.895467010808261","2.469722156257421","1.490359212050985","3.418141994547542","6.513579156546699","6.267274737423964","5.956174003511257",""
"IMF.STA:CPI(5.0.0)","CAN.CPI.CP06.POP_PCH_PA_PT.A","OBS_VALUE","Canada","Consumer price index (CPI)","Health","Period average, Period-over-period percent change","Annual","Units","","","1.289877536780601","1.882786715026769","0.8412787436903127","1.152073732718863","1.466624774173404","2.022679551090857","2.761969800440155","4.541091338698956","2.973583839525327",""
"IMF.STA:CPI(5.0.0)","CAN.CPI.CP01.YOY_PCH_PA_PT.A","OBS_VALUE","Canada","Consumer price index (CPI)","Food and non-alcoholic beverages","Period average, Year-over-year (YOY) percent change","Annual","Units","2.513227513227513","4.104454685099797","1.015168506167787","-1.010809231668151","0.8086412466060916","3.677030271093132","2.400180719489491","2.19501433928961","9.762547220723221","7.842076798269294","2.233974651226443",""
"IMF.STA:CPI(5.0.0)","CAN.CPI.CP02.YOY_PCH_PA_PT.A","OBS_VALUE","Canada","Consumer price index (CPI)","Alcoholic beverages, tobacco and narcotics","Period average, Year-over-year (YOY) percent change","Annual","Units","","","3.415908654998671","2.979322240782792","4.569460390355913","2.034841165275977","0.1387087517933716","2.354438635190041","3.653415453527438","4.935854152599706","2.985650859018028",""
"IMF.STA:CPI(5.0.0)","CAN.CPI.CP10.POP_PCH_PA_PT.A","OBS_VALUE","Canada","Consumer price index (CPI)","Education","Period average, Period-over-period percent change","Annual","Units","","","2.856176382021057","2.477973895236507","2.763858440338272","1.394285714285714","-1.681642620979892","2.107831219729251","2.155688622754492","2.784290738569784","2.309666381522669",""
"IMF.STA:CPI(5.0.0)","CAN.CPI.CP01.POP_PCH_PA_PT.A","OBS_VALUE","Canada","Consumer price index (CPI)","Food and non-alcoholic beverages","Period average, Period-over-period percent change","Annual","Units","2.513227513227513","4.104454685099797","1.015168506167787","-1.010809231668151","0.8086412466060916","3.677030271093132","2.400180719489491","2.19501433928961","9.762547220723221","7.842076798269294","2.233974651226443",""
"IMF.STA:CPI(5.0.0)","CAN.CPI.CP11.YOY_PCH_PA_PT.A","OBS_VALUE","Canada","Consumer price index (CPI)","Restaurants and hotels","Period average, Year-over-year (YOY) percent change","Annual","Units","","","2.534288778473595","2.699770758880633","2.654867256637167","1.211355529131955","-0.6380057272927232","2.349153236265415","8.469314079422294","6.316980629701182","3.03656398697716",""
"IMF.STA:CPI(5.0.0)","CAN.CPI.CP11.POP_PCH_PA_PT.A","OBS_VALUE","Canada","Consumer price index (CPI)","Restaurants and hotels","Period average, Period-over-period percent change","Annual","Units","","","2.534288778473595","2.699770758880633","2.654867256637167","1.211355529131955","-0.6380057272927232","2.349153236265415","8.469314079422294","6.316980629701182","3.03656398697716",""
"IMF.STA:CPI(5.0.0)","CAN.CPI.CP09.POP_PCH_PA_PT.A","OBS_VALUE","Canada","Consumer price index (CPI)","Recreation and culture","Period average, Period-over-period percent change","Annual","Units","","","1.546070811527881","2.018367481304094","1.511097119471116","2.636067607381052","2.309623810243238","2.822350209114906","4.164871463449634","3.47442437612031","0.7928047968020782",""
"IMF.STA:CPI(5.0.0)","CAN.CPI.CP12.POP_PCH_PA_PT.A","OBS_VALUE","Canada","Consumer price index (CPI)","Miscellaneous goods and services","Period average, Period-over-period percent change","Annual","Units","","","1.676717077382144","1.722806442073095","2.063000872807998","3.630568296664979","3.706354088522068","2.553107239068849","4.965789659307271","3.514548753443963","3.998961308751028",""
"IMF.STA:CPI(5.0.0)","CAN.CPI.CP12.YOY_PCH_PA_PT.A","OBS_VALUE","Canada","Consumer price index (CPI)","Miscellaneous goods and services","Period average, Year-over-year (YOY) percent change","Annual","Units","","","1.676717077382144","1.722806442073095","2.063000872807998","3.630568296664979","3.706354088522068","2.553107239068849","4.965789659307271","3.514548753443963","3.998961308751028",""
"IMF.STA:CPI(5.0.0)","CAN.CPI.CP05.POP_PCH_PA_PT.A","OBS_VALUE","Canada","Consumer price index (CPI)","Furnishings, household equipment and routine household maintenance","Period average, Period-over-period percent change","Annual","Units","","","2.320807006815564","0.1058302636924063","1.122969098438993","1.212884933448814","1.927678779861458","3.941406210039022","6.845391112743329","0.8524094314978759","-0.4226024129234",""
"IMF.STA:CPI(5.0.0)","CAN.CPI.CP05.YOY_PCH_PA_PT.A","OBS_VALUE","Canada","Consumer price index (CPI)","Furnishings, household equipment and routine household maintenance","Period average, Year-over-year (YOY) percent change","Annual","Units","","","2.320807006815564","0.1058302636924063","1.122969098438993","1.212884933448814","1.927678779861458","3.941406210039022","6.845391112743329","0.8524094314978759","-0.4226024129234",""
"IMF.STA:CPI(5.0.0)","CAN.CPI.CP06.YOY_PCH_PA_PT.A","OBS_VALUE","Canada","Consumer price index (CPI)","Health","Period average, Year-over-year (YOY) percent change","Annual","Units","","","1.289877536780601","1.882786715026769","0.8412787436903127","1.152073732718863","1.466624774173404","2.022679551090857","2.761969800440155","4.541091338698956","2.973583839525327",""
"IMF.STA:CPI(5.0.0)","CAN.CPI.CP04.POP_PCH_PA_PT.A","OBS_VALUE","Canada","Consumer price index (CPI)","Housing, water, electricity, gas and other fuels","Period average, Period-over-period percent change","Annual","Units","","","1.425732889639595","1.56459280364302","1.895467010808261","2.469722156257421","1.490359212050985","3.418141994547542","6.513579156546699","6.267274737423964","5.956174003511257",""
"IMF.STA:CPI(5.0.0)","CAN.CPI.CP07.YOY_PCH_PA_PT.A","OBS_VALUE","Canada","Consumer price index (CPI)","Transport","Period average, Year-over-year (YOY) percent change","Annual","Units","","","1.338013350215714","4.278233392487561","5.146144278606996","1.042436788407422","-1.540769737323364","8.959119373699826","11.74464602373474","0.2197265625000733","0.4993909866016076",""
"IMF.STA:CPI(5.0.0)","CAN.CPI.CP09.YOY_PCH_PA_PT.A","OBS_VALUE","Canada","Consumer price index (CPI)","Recreation and culture","Period average, Year-over-year (YOY) percent change","Annual","Units","","","1.546070811527881","2.018367481304094","1.511097119471116","2.636067607381052","2.309623810243238","2.822350209114906","4.164871463449634","3.47442437612031","0.7928047968020782",""
"IMF.STA:CPI(5.0.0)","CAN.CPI.CP07.POP_PCH_PA_PT.A","OBS_VALUE","Canada","Consumer price index (CPI)","Transport","Period average, Period-over-period percent change","Annual","Units","","","1.338013350215714","4.278233392487561","5.146144278606996","1.042436788407422","-1.540769737323364","8.959119373699826","11.74464602373474","0.2197265625000733","0.4993909866016076",""
"IMF.STA:CPI(5.0.0)","BRA.CPI.CP08.POP_PCH_PA_PT.A","OBS_VALUE","Brazil","Consumer price index (CPI)","Communication","Period average, Period-over-period percent change","Annual","Units","0.07732034434324335","-0.1689445707493465","2.573385529991605","1.858514695219261","0.4302880350039404","","","","","","",""
"IMF.STA:CPI(5.0.0)","BRA.CPI.CP02.POP_PCH_PA_PT.A","OBS_VALUE","Brazil","Consumer price index (CPI)","Alcoholic beverages, tobacco and narcotics","Period average, Period-over-period percent change","Annual","Units","9.969669964850874","8.239023328188237","11.35496733871756","5.539231500392775","2.377393062370678","","","","","","",""
"IMF.STA:CPI(5.0.0)","BRA.CPI.CP05.POP_PCH_PA_PT.A","OBS_VALUE","Brazil","Consumer price index (CPI)","Furnishings, household equipment and routine household maintenance","Period average, Period-over-period percent change","Annual","Units","7.095611777940075","4.632508799748364","5.562934346797474","-0.3576990767053921","0.6217637167975614","","","","","","",""
"IMF.STA:CPI(5.0.0)","BRA.CPI.CP12.YOY_PCH_PA_PT.A","OBS_VALUE","Brazil","Consumer price index (CPI)","Miscellaneous goods and services","Period average, Year-over-year (YOY) percent change","Annual","Units","7.171365550266136","8.723236508240111","7.729984455374177","3.955452680535367","4.295232402199644","","","","","","",""
"IMF.STA:CPI(5.0.0)","BRA.CPI.CP04.POP_PCH_PA_PT.A","OBS_VALUE","Brazil","Consumer price index (CPI)","Housing, water, electricity, gas and other fuels","Period average, Period-over-period percent change","Annual","Units","7.7952444711579","16.75893943340124","7.223598776755598","4.233956967008847","5.826311112917094","","","","","","",""
"IMF.STA:CPI(5.0.0)","BRA.CPI.CP03.POP_PCH_PA_PT.A","OBS_VALUE","Brazil","Consumer price index (CPI)","Clothing and footwear","Period average, Period-over-period percent change","Annual","Units","4.594777330316169","3.576838381213758","5.168671777008012","2.496326595934103","1.608458538963379","","","","","","",""
"IMF.STA:CPI(5.0.0)","BRA.CPI.CP10.POP_PCH_PA_PT.A","OBS_VALUE","Brazil","Consumer price index (CPI)","Education","Period average, Period-over-period percent change","Annual","Units","8.467780143173231","8.690683351598467","9.174279269731322","7.691739123699591","5.371755622601124","","","","","","",""
"IMF.STA:CPI(5.0.0)","BRA.CPI.CP10.YOY_PCH_PA_PT.A","OBS_VALUE","Brazil","Consumer price index (CPI)","Education","Period average, Year-over-year (YOY) percent change","Annual","Units","8.467780143173231","8.690683351598467","9.174279269731322","7.691739123699591","5.371755622601124","","","","","","",""
"IMF.STA:CPI(5.0.0)","BRA.CPI.CP03.YOY_PCH_PA_PT.A","OBS_VALUE","Brazil","Consumer price index (CPI)","Clothing and footwear","Period average, Year-over-year (YOY) percent change","Annual","Units","4.594777330316169","3.576838381213758","5.168671777008012","2.496326595934103","1.608458538963379","","","","","","",""
"IMF.STA:CPI(5.0.0)","BRA.CPI.CP02.YOY_PCH_PA_PT.A","OBS_VALUE","Brazil","Consumer price index (CPI)","Alcoholic beverages, tobacco and narcotics","Period average, Year-over-year (YOY) percent change","Annual","Units","9.969669964850874","8.239023328188237","11.35496733871756","5.539231500392775","2.377393062370678","","","","","","",""
"IMF.STA:CPI(5.0.0)","BRA.CPI.CP08.YOY_PCH_PA_PT.A","OBS_VALUE","Brazil","Consumer price index (CPI)","Communication","Period average, Year-over-year (YOY) percent change","Annual","Units","0.07732034434324335","-0.1689445707493465","2.573385529991605","1.858514695219261","0.4302880350039404","","","","","","",""
"IMF.STA:CPI(5.0.0)","BRA.CPI.CP09.YOY_PCH_PA_PT.A","OBS_VALUE","Brazil","Consumer price index (CPI)","Recreation and culture","Period average, Year-over-year (YOY) percent change","Annual","Units","4.596360604238373","7.230949667337673","10.16485079548099","2.755354196936902","1.139535679658685","","","","","","",""
"IMF.STA:CPI(5.0.0)","BRA.CPI.CP06.YOY_PCH_PA_PT.A","OBS_VALUE","Brazil","Consumer price index (CPI)","Health","Period average, Year-over-year (YOY) percent change","Annual","Units","6.860120260193495","7.894228243311223","11.13332171689924","7.985809482280648","5.383664755076808","","","","","","",""
"IMF.STA:CPI(5.0.0)","BRA.CPI.CP11.POP_PCH_PA_PT.A","OBS_VALUE","Brazil","Consumer price index (CPI)","Restaurants and hotels","Period average, Period-over-period percent change","Annual","Units","10.45529853837591","9.788137321468412","8.468007829978248","4.78237503333712","3.170742405570264","","","","","","",""
"IMF.STA:CPI(5.0.0)","BRA.CPI.CP11.YOY_PCH_PA_PT.A","OBS_VALUE","Brazil","Consumer price index (CPI)","Restaurants and hotels","Period average, Year-over-year (YOY) percent change","Annual","Units","10.45529853837591","9.788137321468412","8.468007829978248","4.78237503333712","3.170742405570264","","","","","","",""
"IMF.STA:CPI(5.0.0)","BRA.CPI.CP04.YOY_PCH_PA_PT.A","OBS_VALUE","Brazil","Consumer price index (CPI)","Housing, water, electricity, gas and other fuels","Period average, Year-over-year (YOY) percent change","Annual","Units","7.7952444711579","16.75893943340124","7.223598776755598","4.233956967008847","5.826311112917094","","","","","","",""
"IMF.STA:CPI(5.0.0)","BRA.CPI.CP05.YOY_PCH_PA_PT.A","OBS_VALUE","Brazil","Consumer price index (CPI)","Furnishings, household equipment and routine household maintenance","Period average, Year-over-year (YOY) percent change","Annual","Units","7.095611777940075","4.632508799748364","5.562934346797474","-0.3576990767053921","0.6217637167975614","","","","","","",""
"IMF.STA:CPI(5.0.0)","BRA.CPI.CP12.POP_PCH_PA_PT.A","OBS_VALUE","Brazil","Consumer price index (CPI)","Miscellaneous goods and services","Period average, Period-over-period percent change","Annual","Units","7.171365550266136","8.723236508240111","7.729984455374177","3.955452680535367","4.295232402199644","","","","","","",""
"IMF.STA:CPI(5.0.0)","BRA.CPI.CP06.POP_PCH_PA_PT.A","OBS_VALUE","Brazil","Consumer price index (CPI)","Health","Period average, Period-over-period percent change","Annual","Units","6.860120260193495","7.894228243311223","11.13332171689924","7.985809482280648","5.383664755076808","","","","","","",""
